Protein	Contig	Genome	Classification	Function	Final AVG Probability	Final AVG Confidence Level
vRhyme_unbinned_85__MGr3G3H3I_000000273023_3	vRhyme_unbinned_85__MGr3G3H3I_000000273023	vRhyme_unbinned_85__MGr3G3H3I_000000273023	unclassified	head maturation protease	0.0	low
vRhyme_unbinned_85__MGr3G3H3I_000000273023_4	vRhyme_unbinned_85__MGr3G3H3I_000000273023	vRhyme_unbinned_85__MGr3G3H3I_000000273023	unclassified		0.0	low
vRhyme_unbinned_85__MGr3G3H3I_000000273023_5	vRhyme_unbinned_85__MGr3G3H3I_000000273023	vRhyme_unbinned_85__MGr3G3H3I_000000273023	unclassified		0.0	low
vRhyme_unbinned_85__MGr3G3H3I_000000273023_6	vRhyme_unbinned_85__MGr3G3H3I_000000273023	vRhyme_unbinned_85__MGr3G3H3I_000000273023	unclassified		0.0	low
vRhyme_unbinned_85__MGr3G3H3I_000000273023_7	vRhyme_unbinned_85__MGr3G3H3I_000000273023	vRhyme_unbinned_85__MGr3G3H3I_000000273023	unclassified		0.0	low
vRhyme_unbinned_85__MGr3G3H3I_000000273023_8	vRhyme_unbinned_85__MGr3G3H3I_000000273023	vRhyme_unbinned_85__MGr3G3H3I_000000273023	unclassified		0.0	low
vRhyme_unbinned_85__MGr3G3H3I_000000273023_9	vRhyme_unbinned_85__MGr3G3H3I_000000273023	vRhyme_unbinned_85__MGr3G3H3I_000000273023	unclassified		0.0	low
vRhyme_unbinned_85__MGr3G3H3I_000000273023_10	vRhyme_unbinned_85__MGr3G3H3I_000000273023	vRhyme_unbinned_85__MGr3G3H3I_000000273023	unclassified		0.0	low
vRhyme_unbinned_85__MGr3G3H3I_000000273023_11	vRhyme_unbinned_85__MGr3G3H3I_000000273023	vRhyme_unbinned_85__MGr3G3H3I_000000273023	unclassified		0.0066	low
vRhyme_unbinned_86__MGr3G3H3I_000000274656_1	vRhyme_unbinned_86__MGr3G3H3I_000000274656	vRhyme_unbinned_86__MGr3G3H3I_000000274656	unclassified		0.0	low
vRhyme_unbinned_86__MGr3G3H3I_000000274656_2	vRhyme_unbinned_86__MGr3G3H3I_000000274656	vRhyme_unbinned_86__MGr3G3H3I_000000274656	unclassified		0.0	low
vRhyme_unbinned_86__MGr3G3H3I_000000274656_3	vRhyme_unbinned_86__MGr3G3H3I_000000274656	vRhyme_unbinned_86__MGr3G3H3I_000000274656	unclassified		0.0	low
vRhyme_unbinned_86__MGr3G3H3I_000000274656_4	vRhyme_unbinned_86__MGr3G3H3I_000000274656	vRhyme_unbinned_86__MGr3G3H3I_000000274656	unclassified		0.0	low
vRhyme_unbinned_86__MGr3G3H3I_000000274656_5	vRhyme_unbinned_86__MGr3G3H3I_000000274656	vRhyme_unbinned_86__MGr3G3H3I_000000274656	unclassified		0.0	low
vRhyme_unbinned_86__MGr3G3H3I_000000274656_6	vRhyme_unbinned_86__MGr3G3H3I_000000274656	vRhyme_unbinned_86__MGr3G3H3I_000000274656	unclassified		0.0	low
vRhyme_unbinned_86__MGr3G3H3I_000000274656_7	vRhyme_unbinned_86__MGr3G3H3I_000000274656	vRhyme_unbinned_86__MGr3G3H3I_000000274656	unclassified		0.0	low
vRhyme_unbinned_86__MGr3G3H3I_000000274656_8	vRhyme_unbinned_86__MGr3G3H3I_000000274656	vRhyme_unbinned_86__MGr3G3H3I_000000274656	unclassified		0.0	low
vRhyme_unbinned_86__MGr3G3H3I_000000274656_9	vRhyme_unbinned_86__MGr3G3H3I_000000274656	vRhyme_unbinned_86__MGr3G3H3I_000000274656	unclassified		0.0	low
vRhyme_unbinned_86__MGr3G3H3I_000000274656_10	vRhyme_unbinned_86__MGr3G3H3I_000000274656	vRhyme_unbinned_86__MGr3G3H3I_000000274656	unclassified		0.0	low
vRhyme_unbinned_86__MGr3G3H3I_000000274656_11	vRhyme_unbinned_86__MGr3G3H3I_000000274656	vRhyme_unbinned_86__MGr3G3H3I_000000274656	unclassified		0.0	low
vRhyme_unbinned_86__MGr3G3H3I_000000274656_12	vRhyme_unbinned_86__MGr3G3H3I_000000274656	vRhyme_unbinned_86__MGr3G3H3I_000000274656	unclassified		0.0	low
vRhyme_unbinned_86__MGr3G3H3I_000000274656_13	vRhyme_unbinned_86__MGr3G3H3I_000000274656	vRhyme_unbinned_86__MGr3G3H3I_000000274656	unclassified		0.0	low
vRhyme_unbinned_86__MGr3G3H3I_000000274656_14	vRhyme_unbinned_86__MGr3G3H3I_000000274656	vRhyme_unbinned_86__MGr3G3H3I_000000274656	unclassified		0.0	low
vRhyme_unbinned_86__MGr3G3H3I_000000274656_15	vRhyme_unbinned_86__MGr3G3H3I_000000274656	vRhyme_unbinned_86__MGr3G3H3I_000000274656	unclassified		0.0	low
vRhyme_unbinned_86__MGr3G3H3I_000000274656_16	vRhyme_unbinned_86__MGr3G3H3I_000000274656	vRhyme_unbinned_86__MGr3G3H3I_000000274656	unclassified		0.0	low
vRhyme_unbinned_86__MGr3G3H3I_000000274656_17	vRhyme_unbinned_86__MGr3G3H3I_000000274656	vRhyme_unbinned_86__MGr3G3H3I_000000274656	unclassified		0.0	low
vRhyme_unbinned_86__MGr3G3H3I_000000274656_18	vRhyme_unbinned_86__MGr3G3H3I_000000274656	vRhyme_unbinned_86__MGr3G3H3I_000000274656	unclassified		0.0	low
vRhyme_unbinned_86__MGr3G3H3I_000000274656_19	vRhyme_unbinned_86__MGr3G3H3I_000000274656	vRhyme_unbinned_86__MGr3G3H3I_000000274656	unclassified		0.0	low
vRhyme_unbinned_86__MGr3G3H3I_000000274656_20	vRhyme_unbinned_86__MGr3G3H3I_000000274656	vRhyme_unbinned_86__MGr3G3H3I_000000274656	unclassified		0.0	low
vRhyme_unbinned_86__MGr3G3H3I_000000274656_21	vRhyme_unbinned_86__MGr3G3H3I_000000274656	vRhyme_unbinned_86__MGr3G3H3I_000000274656	unclassified		0.0	low
vRhyme_unbinned_87__MGr3G3H3I_000000274731_1	vRhyme_unbinned_87__MGr3G3H3I_000000274731	vRhyme_unbinned_87__MGr3G3H3I_000000274731	unclassified		0.0	low
vRhyme_unbinned_87__MGr3G3H3I_000000274731_2	vRhyme_unbinned_87__MGr3G3H3I_000000274731	vRhyme_unbinned_87__MGr3G3H3I_000000274731	unclassified		0.0	low
vRhyme_unbinned_87__MGr3G3H3I_000000274731_3	vRhyme_unbinned_87__MGr3G3H3I_000000274731	vRhyme_unbinned_87__MGr3G3H3I_000000274731	unclassified		0.0	low
vRhyme_unbinned_87__MGr3G3H3I_000000274731_4	vRhyme_unbinned_87__MGr3G3H3I_000000274731	vRhyme_unbinned_87__MGr3G3H3I_000000274731	unclassified		0.0	low
vRhyme_unbinned_87__MGr3G3H3I_000000274731_5	vRhyme_unbinned_87__MGr3G3H3I_000000274731	vRhyme_unbinned_87__MGr3G3H3I_000000274731	unclassified		0.0	low
vRhyme_unbinned_87__MGr3G3H3I_000000274731_6	vRhyme_unbinned_87__MGr3G3H3I_000000274731	vRhyme_unbinned_87__MGr3G3H3I_000000274731	unclassified		0.0	low
vRhyme_unbinned_87__MGr3G3H3I_000000274731_7	vRhyme_unbinned_87__MGr3G3H3I_000000274731	vRhyme_unbinned_87__MGr3G3H3I_000000274731	unclassified		0.0	low
vRhyme_unbinned_87__MGr3G3H3I_000000274731_8	vRhyme_unbinned_87__MGr3G3H3I_000000274731	vRhyme_unbinned_87__MGr3G3H3I_000000274731	unclassified		0.0	low
vRhyme_unbinned_87__MGr3G3H3I_000000274731_9	vRhyme_unbinned_87__MGr3G3H3I_000000274731	vRhyme_unbinned_87__MGr3G3H3I_000000274731	unclassified		0.0	low
vRhyme_unbinned_87__MGr3G3H3I_000000274731_10	vRhyme_unbinned_87__MGr3G3H3I_000000274731	vRhyme_unbinned_87__MGr3G3H3I_000000274731	unclassified	major head protein	0.0	low
vRhyme_unbinned_87__MGr3G3H3I_000000274731_11	vRhyme_unbinned_87__MGr3G3H3I_000000274731	vRhyme_unbinned_87__MGr3G3H3I_000000274731	unclassified		0.0	low
vRhyme_unbinned_87__MGr3G3H3I_000000274731_12	vRhyme_unbinned_87__MGr3G3H3I_000000274731	vRhyme_unbinned_87__MGr3G3H3I_000000274731	unclassified		0.0	low
vRhyme_unbinned_87__MGr3G3H3I_000000274731_13	vRhyme_unbinned_87__MGr3G3H3I_000000274731	vRhyme_unbinned_87__MGr3G3H3I_000000274731	unclassified	integrase	0.0	low
vRhyme_unbinned_88__MGr3G3H3I_000000288833_1	vRhyme_unbinned_88__MGr3G3H3I_000000288833	vRhyme_unbinned_88__MGr3G3H3I_000000288833	unclassified		0.0	low
vRhyme_unbinned_88__MGr3G3H3I_000000288833_2	vRhyme_unbinned_88__MGr3G3H3I_000000288833	vRhyme_unbinned_88__MGr3G3H3I_000000288833	unclassified		0.0	low
vRhyme_unbinned_88__MGr3G3H3I_000000288833_3	vRhyme_unbinned_88__MGr3G3H3I_000000288833	vRhyme_unbinned_88__MGr3G3H3I_000000288833	unclassified		0.0	low
vRhyme_unbinned_88__MGr3G3H3I_000000288833_4	vRhyme_unbinned_88__MGr3G3H3I_000000288833	vRhyme_unbinned_88__MGr3G3H3I_000000288833	unclassified		0.0	low
vRhyme_unbinned_88__MGr3G3H3I_000000288833_5	vRhyme_unbinned_88__MGr3G3H3I_000000288833	vRhyme_unbinned_88__MGr3G3H3I_000000288833	unclassified		0.0	low
vRhyme_unbinned_88__MGr3G3H3I_000000288833_6	vRhyme_unbinned_88__MGr3G3H3I_000000288833	vRhyme_unbinned_88__MGr3G3H3I_000000288833	unclassified		0.0	low
vRhyme_unbinned_88__MGr3G3H3I_000000288833_7	vRhyme_unbinned_88__MGr3G3H3I_000000288833	vRhyme_unbinned_88__MGr3G3H3I_000000288833	unclassified	HNH endonuclease	0.0	low
vRhyme_unbinned_88__MGr3G3H3I_000000288833_8	vRhyme_unbinned_88__MGr3G3H3I_000000288833	vRhyme_unbinned_88__MGr3G3H3I_000000288833	unclassified	IRC3; ATP-dependent helicase IRC3 [EC:5.6.2.-]	0.0	low
vRhyme_unbinned_88__MGr3G3H3I_000000288833_9	vRhyme_unbinned_88__MGr3G3H3I_000000288833	vRhyme_unbinned_88__MGr3G3H3I_000000288833	unclassified		0.0	low
vRhyme_unbinned_88__MGr3G3H3I_000000288833_10	vRhyme_unbinned_88__MGr3G3H3I_000000288833	vRhyme_unbinned_88__MGr3G3H3I_000000288833	unclassified		0.0	low
vRhyme_unbinned_88__MGr3G3H3I_000000288833_11	vRhyme_unbinned_88__MGr3G3H3I_000000288833	vRhyme_unbinned_88__MGr3G3H3I_000000288833	unclassified		0.0	low
vRhyme_unbinned_88__MGr3G3H3I_000000288833_12	vRhyme_unbinned_88__MGr3G3H3I_000000288833	vRhyme_unbinned_88__MGr3G3H3I_000000288833	unclassified		0.0	low
vRhyme_unbinned_88__MGr3G3H3I_000000288833_13	vRhyme_unbinned_88__MGr3G3H3I_000000288833	vRhyme_unbinned_88__MGr3G3H3I_000000288833	unclassified		0.0	low
vRhyme_unbinned_88__MGr3G3H3I_000000288833_14	vRhyme_unbinned_88__MGr3G3H3I_000000288833	vRhyme_unbinned_88__MGr3G3H3I_000000288833	unclassified		0.0	low
vRhyme_unbinned_88__MGr3G3H3I_000000288833_15	vRhyme_unbinned_88__MGr3G3H3I_000000288833	vRhyme_unbinned_88__MGr3G3H3I_000000288833	unclassified		0.0	low
vRhyme_unbinned_88__MGr3G3H3I_000000288833_16	vRhyme_unbinned_88__MGr3G3H3I_000000288833	vRhyme_unbinned_88__MGr3G3H3I_000000288833	unclassified		0.0	low
vRhyme_unbinned_88__MGr3G3H3I_000000288833_17	vRhyme_unbinned_88__MGr3G3H3I_000000288833	vRhyme_unbinned_88__MGr3G3H3I_000000288833	unclassified		0.0	low
vRhyme_unbinned_88__MGr3G3H3I_000000288833_18	vRhyme_unbinned_88__MGr3G3H3I_000000288833	vRhyme_unbinned_88__MGr3G3H3I_000000288833	unclassified		0.0	low
vRhyme_unbinned_88__MGr3G3H3I_000000288833_19	vRhyme_unbinned_88__MGr3G3H3I_000000288833	vRhyme_unbinned_88__MGr3G3H3I_000000288833	unclassified		0.0	low
vRhyme_unbinned_88__MGr3G3H3I_000000288833_20	vRhyme_unbinned_88__MGr3G3H3I_000000288833	vRhyme_unbinned_88__MGr3G3H3I_000000288833	unclassified	exonuclease	0.0	low
vRhyme_unbinned_88__MGr3G3H3I_000000288833_21	vRhyme_unbinned_88__MGr3G3H3I_000000288833	vRhyme_unbinned_88__MGr3G3H3I_000000288833	unclassified		0.0	low
vRhyme_unbinned_88__MGr3G3H3I_000000288833_22	vRhyme_unbinned_88__MGr3G3H3I_000000288833	vRhyme_unbinned_88__MGr3G3H3I_000000288833	unclassified		0.0	low
vRhyme_unbinned_88__MGr3G3H3I_000000288833_23	vRhyme_unbinned_88__MGr3G3H3I_000000288833	vRhyme_unbinned_88__MGr3G3H3I_000000288833	unclassified		0.0	low
vRhyme_unbinned_88__MGr3G3H3I_000000288833_24	vRhyme_unbinned_88__MGr3G3H3I_000000288833	vRhyme_unbinned_88__MGr3G3H3I_000000288833	unclassified		0.0	low
vRhyme_unbinned_88__MGr3G3H3I_000000288833_25	vRhyme_unbinned_88__MGr3G3H3I_000000288833	vRhyme_unbinned_88__MGr3G3H3I_000000288833	unclassified		0.0	low
vRhyme_unbinned_88__MGr3G3H3I_000000288833_26	vRhyme_unbinned_88__MGr3G3H3I_000000288833	vRhyme_unbinned_88__MGr3G3H3I_000000288833	unclassified		0.0	low
vRhyme_unbinned_88__MGr3G3H3I_000000288833_27	vRhyme_unbinned_88__MGr3G3H3I_000000288833	vRhyme_unbinned_88__MGr3G3H3I_000000288833	unclassified	K07496; putative transposase	0.0	low
vRhyme_unbinned_88__MGr3G3H3I_000000288833_28	vRhyme_unbinned_88__MGr3G3H3I_000000288833	vRhyme_unbinned_88__MGr3G3H3I_000000288833	unclassified		0.0	low
vRhyme_unbinned_88__MGr3G3H3I_000000288833_29	vRhyme_unbinned_88__MGr3G3H3I_000000288833	vRhyme_unbinned_88__MGr3G3H3I_000000288833	unclassified		0.0	low
vRhyme_unbinned_88__MGr3G3H3I_000000288833_30	vRhyme_unbinned_88__MGr3G3H3I_000000288833	vRhyme_unbinned_88__MGr3G3H3I_000000288833	unclassified		0.0	low
vRhyme_unbinned_88__MGr3G3H3I_000000288833_31	vRhyme_unbinned_88__MGr3G3H3I_000000288833	vRhyme_unbinned_88__MGr3G3H3I_000000288833	unclassified		0.0	low
vRhyme_unbinned_88__MGr3G3H3I_000000288833_32	vRhyme_unbinned_88__MGr3G3H3I_000000288833	vRhyme_unbinned_88__MGr3G3H3I_000000288833	unclassified		0.0	low
vRhyme_unbinned_88__MGr3G3H3I_000000288833_33	vRhyme_unbinned_88__MGr3G3H3I_000000288833	vRhyme_unbinned_88__MGr3G3H3I_000000288833	unclassified		0.0	low
vRhyme_unbinned_88__MGr3G3H3I_000000288833_34	vRhyme_unbinned_88__MGr3G3H3I_000000288833	vRhyme_unbinned_88__MGr3G3H3I_000000288833	unclassified		0.0	low
vRhyme_unbinned_88__MGr3G3H3I_000000288833_35	vRhyme_unbinned_88__MGr3G3H3I_000000288833	vRhyme_unbinned_88__MGr3G3H3I_000000288833	unclassified		0.0	low
vRhyme_unbinned_88__MGr3G3H3I_000000288833_36	vRhyme_unbinned_88__MGr3G3H3I_000000288833	vRhyme_unbinned_88__MGr3G3H3I_000000288833	unclassified	DNA primase/helicase	0.0	low
vRhyme_unbinned_88__MGr3G3H3I_000000288833_37	vRhyme_unbinned_88__MGr3G3H3I_000000288833	vRhyme_unbinned_88__MGr3G3H3I_000000288833	unclassified		0.0	low
vRhyme_unbinned_88__MGr3G3H3I_000000288833_38	vRhyme_unbinned_88__MGr3G3H3I_000000288833	vRhyme_unbinned_88__MGr3G3H3I_000000288833	unclassified		0.0	low
vRhyme_unbinned_88__MGr3G3H3I_000000288833_39	vRhyme_unbinned_88__MGr3G3H3I_000000288833	vRhyme_unbinned_88__MGr3G3H3I_000000288833	unclassified		0.0	low
vRhyme_unbinned_88__MGr3G3H3I_000000288833_40	vRhyme_unbinned_88__MGr3G3H3I_000000288833	vRhyme_unbinned_88__MGr3G3H3I_000000288833	unclassified		0.0	low
vRhyme_unbinned_88__MGr3G3H3I_000000288833_41	vRhyme_unbinned_88__MGr3G3H3I_000000288833	vRhyme_unbinned_88__MGr3G3H3I_000000288833	unclassified		0.0	low
vRhyme_unbinned_88__MGr3G3H3I_000000288833_42	vRhyme_unbinned_88__MGr3G3H3I_000000288833	vRhyme_unbinned_88__MGr3G3H3I_000000288833	unclassified	recA; recombination protein RecA	0.0	low
vRhyme_unbinned_88__MGr3G3H3I_000000288833_43	vRhyme_unbinned_88__MGr3G3H3I_000000288833	vRhyme_unbinned_88__MGr3G3H3I_000000288833	unclassified		0.0	low
vRhyme_unbinned_88__MGr3G3H3I_000000288833_44	vRhyme_unbinned_88__MGr3G3H3I_000000288833	vRhyme_unbinned_88__MGr3G3H3I_000000288833	unclassified		0.0	low
vRhyme_unbinned_88__MGr3G3H3I_000000288833_45	vRhyme_unbinned_88__MGr3G3H3I_000000288833	vRhyme_unbinned_88__MGr3G3H3I_000000288833	unclassified	Domain of unknown function (DUF6899)	0.0	low
vRhyme_unbinned_88__MGr3G3H3I_000000288833_46	vRhyme_unbinned_88__MGr3G3H3I_000000288833	vRhyme_unbinned_88__MGr3G3H3I_000000288833	unclassified		0.0	low
vRhyme_unbinned_88__MGr3G3H3I_000000288833_47	vRhyme_unbinned_88__MGr3G3H3I_000000288833	vRhyme_unbinned_88__MGr3G3H3I_000000288833	unclassified		0.0	low
vRhyme_unbinned_88__MGr3G3H3I_000000288833_48	vRhyme_unbinned_88__MGr3G3H3I_000000288833	vRhyme_unbinned_88__MGr3G3H3I_000000288833	unclassified	N-acetylmuramidase (EC 3.2.1.17)	0.0	low
vRhyme_unbinned_88__MGr3G3H3I_000000288833_49	vRhyme_unbinned_88__MGr3G3H3I_000000288833	vRhyme_unbinned_88__MGr3G3H3I_000000288833	unclassified		0.0	low
vRhyme_unbinned_88__MGr3G3H3I_000000288833_50	vRhyme_unbinned_88__MGr3G3H3I_000000288833	vRhyme_unbinned_88__MGr3G3H3I_000000288833	unclassified		0.0	low
vRhyme_unbinned_88__MGr3G3H3I_000000288833_51	vRhyme_unbinned_88__MGr3G3H3I_000000288833	vRhyme_unbinned_88__MGr3G3H3I_000000288833	unclassified		0.0	low
vRhyme_unbinned_88__MGr3G3H3I_000000288833_52	vRhyme_unbinned_88__MGr3G3H3I_000000288833	vRhyme_unbinned_88__MGr3G3H3I_000000288833	unclassified	AAA domain (Cdc48 subfamily)	0.0	low
vRhyme_unbinned_88__MGr3G3H3I_000000288833_53	vRhyme_unbinned_88__MGr3G3H3I_000000288833	vRhyme_unbinned_88__MGr3G3H3I_000000288833	unclassified		0.0	low
vRhyme_unbinned_88__MGr3G3H3I_000000288833_54	vRhyme_unbinned_88__MGr3G3H3I_000000288833	vRhyme_unbinned_88__MGr3G3H3I_000000288833	unclassified		0.0	low
vRhyme_unbinned_88__MGr3G3H3I_000000288833_55	vRhyme_unbinned_88__MGr3G3H3I_000000288833	vRhyme_unbinned_88__MGr3G3H3I_000000288833	unclassified		0.0	low
vRhyme_unbinned_88__MGr3G3H3I_000000288833_56	vRhyme_unbinned_88__MGr3G3H3I_000000288833	vRhyme_unbinned_88__MGr3G3H3I_000000288833	unclassified		0.0	low
vRhyme_unbinned_88__MGr3G3H3I_000000288833_57	vRhyme_unbinned_88__MGr3G3H3I_000000288833	vRhyme_unbinned_88__MGr3G3H3I_000000288833	unclassified		0.0	low
vRhyme_unbinned_88__MGr3G3H3I_000000288833_58	vRhyme_unbinned_88__MGr3G3H3I_000000288833	vRhyme_unbinned_88__MGr3G3H3I_000000288833	unclassified	deoxynucleoside monophosphate kinase	0.0	low
vRhyme_unbinned_88__MGr3G3H3I_000000288833_59	vRhyme_unbinned_88__MGr3G3H3I_000000288833	vRhyme_unbinned_88__MGr3G3H3I_000000288833	unclassified		0.0	low
vRhyme_unbinned_88__MGr3G3H3I_000000288833_60	vRhyme_unbinned_88__MGr3G3H3I_000000288833	vRhyme_unbinned_88__MGr3G3H3I_000000288833	unclassified	DNA polymerase exonuclease subunit	0.0	low
vRhyme_unbinned_88__MGr3G3H3I_000000288833_61	vRhyme_unbinned_88__MGr3G3H3I_000000288833	vRhyme_unbinned_88__MGr3G3H3I_000000288833	unclassified		0.0	low
vRhyme_unbinned_88__MGr3G3H3I_000000288833_62	vRhyme_unbinned_88__MGr3G3H3I_000000288833	vRhyme_unbinned_88__MGr3G3H3I_000000288833	unclassified		0.0	low
vRhyme_unbinned_88__MGr3G3H3I_000000288833_63	vRhyme_unbinned_88__MGr3G3H3I_000000288833	vRhyme_unbinned_88__MGr3G3H3I_000000288833	unclassified		0.0	low
vRhyme_unbinned_88__MGr3G3H3I_000000288833_64	vRhyme_unbinned_88__MGr3G3H3I_000000288833	vRhyme_unbinned_88__MGr3G3H3I_000000288833	unclassified		0.0	low
vRhyme_unbinned_88__MGr3G3H3I_000000288833_65	vRhyme_unbinned_88__MGr3G3H3I_000000288833	vRhyme_unbinned_88__MGr3G3H3I_000000288833	unclassified		0.0	low
vRhyme_unbinned_88__MGr3G3H3I_000000288833_66	vRhyme_unbinned_88__MGr3G3H3I_000000288833	vRhyme_unbinned_88__MGr3G3H3I_000000288833	unclassified		0.0	low
vRhyme_unbinned_88__MGr3G3H3I_000000288833_67	vRhyme_unbinned_88__MGr3G3H3I_000000288833	vRhyme_unbinned_88__MGr3G3H3I_000000288833	unclassified		0.0	low
vRhyme_unbinned_88__MGr3G3H3I_000000288833_68	vRhyme_unbinned_88__MGr3G3H3I_000000288833	vRhyme_unbinned_88__MGr3G3H3I_000000288833	unclassified		0.0	low
vRhyme_unbinned_88__MGr3G3H3I_000000288833_69	vRhyme_unbinned_88__MGr3G3H3I_000000288833	vRhyme_unbinned_88__MGr3G3H3I_000000288833	unclassified		0.0	low
vRhyme_unbinned_88__MGr3G3H3I_000000288833_70	vRhyme_unbinned_88__MGr3G3H3I_000000288833	vRhyme_unbinned_88__MGr3G3H3I_000000288833	unclassified		0.0	low
vRhyme_unbinned_88__MGr3G3H3I_000000288833_71	vRhyme_unbinned_88__MGr3G3H3I_000000288833	vRhyme_unbinned_88__MGr3G3H3I_000000288833	unclassified		0.0	low
vRhyme_unbinned_88__MGr3G3H3I_000000288833_72	vRhyme_unbinned_88__MGr3G3H3I_000000288833	vRhyme_unbinned_88__MGr3G3H3I_000000288833	unclassified		0.0	low
vRhyme_unbinned_88__MGr3G3H3I_000000288833_73	vRhyme_unbinned_88__MGr3G3H3I_000000288833	vRhyme_unbinned_88__MGr3G3H3I_000000288833	unclassified		0.0	low
vRhyme_unbinned_88__MGr3G3H3I_000000288833_74	vRhyme_unbinned_88__MGr3G3H3I_000000288833	vRhyme_unbinned_88__MGr3G3H3I_000000288833	unclassified		0.0	low
vRhyme_unbinned_88__MGr3G3H3I_000000288833_75	vRhyme_unbinned_88__MGr3G3H3I_000000288833	vRhyme_unbinned_88__MGr3G3H3I_000000288833	unclassified	""	0.0	low
vRhyme_unbinned_88__MGr3G3H3I_000000288833_76	vRhyme_unbinned_88__MGr3G3H3I_000000288833	vRhyme_unbinned_88__MGr3G3H3I_000000288833	unclassified		0.0	low
vRhyme_unbinned_88__MGr3G3H3I_000000288833_77	vRhyme_unbinned_88__MGr3G3H3I_000000288833	vRhyme_unbinned_88__MGr3G3H3I_000000288833	unclassified		0.0	low
vRhyme_unbinned_88__MGr3G3H3I_000000288833_78	vRhyme_unbinned_88__MGr3G3H3I_000000288833	vRhyme_unbinned_88__MGr3G3H3I_000000288833	unclassified		0.0	low
vRhyme_unbinned_88__MGr3G3H3I_000000288833_79	vRhyme_unbinned_88__MGr3G3H3I_000000288833	vRhyme_unbinned_88__MGr3G3H3I_000000288833	unclassified		0.0	low
vRhyme_unbinned_88__MGr3G3H3I_000000288833_80	vRhyme_unbinned_88__MGr3G3H3I_000000288833	vRhyme_unbinned_88__MGr3G3H3I_000000288833	unclassified		0.0	low
vRhyme_unbinned_88__MGr3G3H3I_000000288833_81	vRhyme_unbinned_88__MGr3G3H3I_000000288833	vRhyme_unbinned_88__MGr3G3H3I_000000288833	unclassified	""	0.0	low
vRhyme_unbinned_88__MGr3G3H3I_000000288833_82	vRhyme_unbinned_88__MGr3G3H3I_000000288833	vRhyme_unbinned_88__MGr3G3H3I_000000288833	unclassified	galactosyl transferase	0.0	low
vRhyme_unbinned_88__MGr3G3H3I_000000288833_83	vRhyme_unbinned_88__MGr3G3H3I_000000288833	vRhyme_unbinned_88__MGr3G3H3I_000000288833	unclassified	gumL; pyruvyltransferase	0.0	low
vRhyme_unbinned_88__MGr3G3H3I_000000288833_84	vRhyme_unbinned_88__MGr3G3H3I_000000288833	vRhyme_unbinned_88__MGr3G3H3I_000000288833	unclassified		0.0	low
vRhyme_unbinned_88__MGr3G3H3I_000000288833_85	vRhyme_unbinned_88__MGr3G3H3I_000000288833	vRhyme_unbinned_88__MGr3G3H3I_000000288833	unclassified		0.0	low
vRhyme_unbinned_88__MGr3G3H3I_000000288833_86	vRhyme_unbinned_88__MGr3G3H3I_000000288833	vRhyme_unbinned_88__MGr3G3H3I_000000288833	unclassified		0.0	low
vRhyme_unbinned_88__MGr3G3H3I_000000288833_87	vRhyme_unbinned_88__MGr3G3H3I_000000288833	vRhyme_unbinned_88__MGr3G3H3I_000000288833	unclassified		0.0	low
vRhyme_unbinned_88__MGr3G3H3I_000000288833_88	vRhyme_unbinned_88__MGr3G3H3I_000000288833	vRhyme_unbinned_88__MGr3G3H3I_000000288833	unclassified		0.0	low
vRhyme_unbinned_88__MGr3G3H3I_000000288833_89	vRhyme_unbinned_88__MGr3G3H3I_000000288833	vRhyme_unbinned_88__MGr3G3H3I_000000288833	unclassified	glycosyltransferase	0.0	low
vRhyme_unbinned_88__MGr3G3H3I_000000288833_90	vRhyme_unbinned_88__MGr3G3H3I_000000288833	vRhyme_unbinned_88__MGr3G3H3I_000000288833	metabolic	dTDP-4-dehydrorhamnose 3,5-epimerase	1.0	very high
vRhyme_unbinned_88__MGr3G3H3I_000000288833_91	vRhyme_unbinned_88__MGr3G3H3I_000000288833	vRhyme_unbinned_88__MGr3G3H3I_000000288833	unclassified	galE, GALE; UDP-glucose 4-epimerase [EC:5.1.3.2]	0.0	low
vRhyme_unbinned_88__MGr3G3H3I_000000288833_92	vRhyme_unbinned_88__MGr3G3H3I_000000288833	vRhyme_unbinned_88__MGr3G3H3I_000000288833	unclassified	""	0.0	low
vRhyme_unbinned_88__MGr3G3H3I_000000288833_93	vRhyme_unbinned_88__MGr3G3H3I_000000288833	vRhyme_unbinned_88__MGr3G3H3I_000000288833	unclassified	""	0.0	low
vRhyme_unbinned_88__MGr3G3H3I_000000288833_94	vRhyme_unbinned_88__MGr3G3H3I_000000288833	vRhyme_unbinned_88__MGr3G3H3I_000000288833	unclassified	glycosyltransferase	0.0	low
vRhyme_unbinned_88__MGr3G3H3I_000000288833_95	vRhyme_unbinned_88__MGr3G3H3I_000000288833	vRhyme_unbinned_88__MGr3G3H3I_000000288833	unclassified		0.0	low
vRhyme_unbinned_88__MGr3G3H3I_000000288833_96	vRhyme_unbinned_88__MGr3G3H3I_000000288833	vRhyme_unbinned_88__MGr3G3H3I_000000288833	unclassified		0.0	low
vRhyme_unbinned_88__MGr3G3H3I_000000288833_97	vRhyme_unbinned_88__MGr3G3H3I_000000288833	vRhyme_unbinned_88__MGr3G3H3I_000000288833	unclassified		0.0	low
